commodity,importer,exporter,importer_says,importer_kg,exporter_says,exporter_kg,ratio,excess_gap,abs_gap,usd_discrepancy,importer_name,exporter_name
2805,792,156,8007505.0,2355557.0,2199596.0,675700.0,3.640443517809634,2.386459086334544,2.386459086334544,5642939.300000001,Türkiye,China
2805,826,156,5750691.394,188164.877,3623648.0,63246.0,1.586989518297583,0.47626931934658906,0.47626931934658906,1855269.7940000007,United Kingdom,China
2805,826,842,41807396.11,168460.609,17671278.0,292092.0,2.3658388550052805,1.2007803302374702,1.2007803302374702,22810772.26,United Kingdom,USA
2805,842,156,69495369.0,12126337.0,56567944.0,11441292.898,1.2285291648570433,0.14281782777399393,0.14281782777399393,8684829.200000003,USA,China
2805,842,276,5864485.0,169859.922,15366133.228,108591.822,0.3816500164995185,-0.6449767288376571,0.6449767288376571,10654108.220099999,USA,Germany
2825,36,156,5534863.545,854792.081,3523315.0,276969.812,1.5709249797420894,0.4613255625507809,0.4613255625507809,1747299.92,Australia,China
2825,36,276,1291178.671,145936.432,1699719.392,180009.137,0.7596422545257401,-0.29335604230163714,0.29335604230163714,536019.6753999998,Australia,Germany
2825,36,842,3417416.074,332014.315,3867279.0,410694.0,0.8836745613647218,-0.1779771522188634,0.1779771522188634,739908.8509999998,Australia,USA
2825,40,56,3498697.637,393296.0,1083958.789,104010.08,3.2277035552501987,2.002514935116464,2.002514935116464,2333441.938825,Austria,Belgium
2825,40,276,3476072.091,1481323.0,2714901.529,162996.699,1.280367650122606,0.19103967453265674,0.19103967453265674,557552.9473250001,Austria,Germany
2825,56,36,1760208.797,220068.86,1828894.724,230000.0,0.9624440236506473,-0.10470323381335134,0.10470323381335134,205853.03129999992,Belgium,Australia
2825,56,40,4355299.33,100176.48,4459967.065,118061.0,0.9765317246798996,-0.09159839564660506,0.09159839564660506,439165.26487500034,Belgium,Austria
2825,56,152,6454659.943,76178.8,55650490.34,1342016.0,0.11598567961512771,-0.8921063445440672,0.8921063445440672,53369617.1725,Belgium,Chile
2825,56,156,8113778.645,682305.222,11207430.0,979185.0,0.7239642491632783,-0.32654488449927604,0.32654488449927604,3934208.6050000004,Belgium,China
2825,56,276,21312404.446,44534192.18,24965056.443,45037111.967,0.8536894156302148,-0.20587031104166065,0.20587031104166065,5525031.2302250005,Belgium,Germany
2825,56,528,18135055.12,2130862.82,18052979.819,900346.0,1.0045463575444549,-0.06553827205166975,0.06553827205166975,1271898.1854249947,Belgium,Netherlands
2825,56,699,3490951.299,94267.37,5644862.603,234269.0,0.6184298085740316,-0.4247164571404356,0.4247164571404356,2577275.9992249995,Belgium,India
2825,56,826,2844350.071,159384.35,2806703.274,83386.0,1.0134131731518405,-0.05729007148665998,0.05729007148665998,172855.94855000032,Belgium,United Kingdom
2825,56,842,2272536.032,238671.69,30722851.0,2742300.0,0.0739689175330766,-0.9311917046203938,0.9311917046203938,30754528.792999998,Belgium,USA
2825,76,56,1787557.0,169092.0,1858329.271,159407.67,0.9619161834748929,-0.10519424793033214,0.10519424793033214,210146.96632499993,Brazil,Belgium
2825,76,152,3489990.0,324000.0,3190684.85,314000.0,1.0938059269626708,0.01749388554667041,0.01749388554667041,60003.78624999989,Brazil,Chile
2825,76,156,4311692.0,324539.19,3500889.0,311301.0,1.2315991738098524,0.14567365005567662,0.14567365005567662,548236.3250000002,Brazil,China
2825,76,842,3115141.0,327023.074,4879698.0,799670.0,0.6383880723766102,-0.40615063034733934,0.40615063034733934,2130534.3499999996,Brazil,USA
2825,124,76,18462044.14,1175167.0,21011733.0,1360000.0,0.8786540424818838,-0.18264740234243357,0.18264740234243357,4125568.834999997,Canada,Brazil
2825,124,156,22811819.97,2580309.67,20841218.0,1591445.984,1.0945531096119239,0.018188939173882684,0.018188939173882684,407510.62000000104,Canada,China
2825,124,276,9847736.766,696721.0,6815421.859,201755.0,1.444919620492123,0.3441112748763936,0.3441112748763936,2521158.2675750004,Canada,Germany
2825,124,704,16971748.477,590303.0,26723714.01,0.0,0.6350819527049714,-0.40922609050700337,0.40922609050700337,11756244.083749998,Canada,Viet Nam
2825,124,710,21467395.66,1275017.0,12855993.273,700001.0,1.6698356326216786,0.5533354722062127,0.5533354722062127,7647202.891525,Canada,South Africa
2825,124,842,24500566.1,35713906.0,35256711.0,5302253.0,0.6949192197763427,-0.3535635164871229,0.3535635164871229,13400398.224999994,Canada,USA
2825,152,842,1469420.489,139050.737,1508950.0,183143.0,0.9738032996454489,-0.09413646544609408,0.09413646544609408,152700.76099999994,Chile,USA
2825,156,36,14717924.0,585175.0,308354598.603,75441130.0,0.04773051566825833,-0.9555995203085969,0.9555995203085969,316763269.498225,China,Australia
2825,156,76,26084879.0,757398.0,23562594.0,991632.0,1.1070461512005003,0.029810373209767645,0.029810373209767645,755090.4499999993,China,Brazil
2825,156,152,86056578.0,1741076.0,29894652.7,642076.0,2.878661239640359,1.677824408967776,1.677824408967776,53919826.347500004,China,Chile
2825,156,276,39565871.0,2518897.157,24630113.576,1883210.375,1.6064022960313773,0.4943277172384906,0.4943277172384906,13088498.9058,China,Germany
2825,156,380,7688823.0,2219407.182,5339010.34,2154015.0,1.440121391486198,0.33964780603367284,0.33964780603367284,1949386.8845000006,China,Italy
2825,156,392,63151796.0,4061085.677,23435676.843,1336290.0,2.6946862436730865,1.5066848778354291,1.5066848778354291,37958443.393775,China,Japan
2825,156,410,14207253.0,296372.404,148631569.0,3581296.652,0.09558704853610205,-0.9110818153152539,0.9110818153152539,145571683.67499998,China,Rep. of Korea
2825,156,458,9564410.0,33109278.0,9154021.405,29283971.0,1.0448315092179972,-0.02806371235535143,0.02806371235535143,276163.0103749987,China,Malaysia
2825,156,704,35274720.0,1891042.789,22476670.267,1016963.216,1.5693926004595955,0.4599000934507864,0.4599000934507864,11112299.462975,China,Viet Nam
2825,156,826,6885156.0,546452.564,3420475.949,236457.0,2.0129233775237987,0.8724868628128359,0.8724868628128359,3208144.3548250003,China,United Kingdom
2825,156,842,26554712.0,2208829.997,32800630.0,2800756.0,0.8095793282019278,-0.24690295050983457,0.24690295050983457,8705965.25,China,USA
2825,203,276,7801090.0,1180026.313,4185595.759,208949.938,1.86379441522174,0.7337622467178976,0.7337622467178976,3301574.5590749998,Czechia,Germany
2825,203,528,1672135.0,1037822.0,1840353.792,121135.582,0.9085943188036749,-0.15479598250820936,0.15479598250820936,306245.3263999999,Czechia,Netherlands
2825,203,752,2791091.0,232792.062,3511633.551,362000.0,0.7948127159239572,-0.26063933402422584,0.26063933402422584,983915.0673249997,Czechia,Sweden
2825,208,528,32943921.068,686665.001,44438622.181,1195874.071,0.7413353396470823,-0.3103857305608537,0.3103857305608537,14827597.776575003,Denmark,Netherlands
2825,276,56,21976621.311,18718606.824,33289127.649,4019803.99,0.6601741428228798,-0.3858845183042979,0.3858845183042979,13809190.911674995,Germany,Belgium
2825,276,76,3178513.5,66514.0,3291787.0,72200.0,0.9655890554279484,-0.10177762285772239,0.10177762285772239,360157.5249999999,Germany,Brazil
2825,276,124,1093971.957,24170.993,1053402.395,23766.0,1.0385128818698004,-0.03394150523739478,0.03394150523739478,38435.617624999955,Germany,Canada
2825,276,152,57376865.102,1461760.0,1513037.34,122000.0,37.921645147237406,34.275948974174334,34.275948974174334,55750349.9615,Germany,Chile
2825,276,156,49227334.824,4007730.735,75550947.0,4417029.166,0.6515779984068234,-0.39388093171458277,0.39388093171458277,31989933.20099999,Germany,China
2825,276,203,3802132.128,157214.0,4489234.0,249771.0,0.8469445183744042,-0.21214463407032166,0.21214463407032166,1023794.4219999998,Germany,Czechia
2825,276,380,3284123.738,340190.908,3104808.779,547900.0,1.0577539461408485,-0.016042840799210645,0.016042840799210645,53545.69942500023,Germany,Italy
2825,276,392,14117869.994,324974.557,26964771.572,1033924.68,0.5235672016098175,-0.5129607426885419,0.5129607426885419,14869259.445899999,Germany,Japan
2825,276,410,5191109.069,500565.462,2151306.0,243484.1,2.413003575037675,1.2446544884071398,1.2446544884071398,2878455.1190000004,Germany,Rep. of Korea
2825,276,528,1601551.577,3928602.674,62038020.627,2082143.0,0.025815645966998788,-0.9759854456120941,0.9759854456120941,65089320.59702499,Germany,Netherlands
2825,276,724,1033307.372,138696.0,1017055.645,210761.598,1.0159791915810072,-0.05490307759906298,0.05490307759906298,60027.44637500006,Germany,Spain
2825,276,764,12358814.009,385127.539,8771031.872,373989.45,1.409049036573835,0.3107432898361256,0.3107432898361256,2929954.7466,Germany,Thailand
2825,276,826,8934837.906,350006.515,8625868.671,284886.61,1.0358189124810986,-0.03644752327339667,0.03644752327339667,337970.9153250009,Germany,United Kingdom
2825,276,842,9641821.275,741794.216,47295422.0,2605134.0,0.20386373283655235,-0.8103593182915793,0.8103593182915793,41200757.375,Germany,USA
2825,360,156,17021590.0,1421022.0,16934090.0,1311207.0,1.0051670919429387,-0.064960844704243,0.064960844704243,1182556.75,Indonesia,China
2825,360,392,7247343.0,602797.0,6557268.653,514391.0,1.1052380775468587,0.028128444229636083,0.028128444229636083,198279.19802500028,Indonesia,Japan
2825,360,410,1728443.0,326217.0,1684143.0,373120.9,1.0263041796332022,-0.04529843755050954,0.04529843755050954,82010.72499999986,Indonesia,Rep. of Korea
2825,360,458,1807510.0,7270811.0,1561945.171,3672020.0,1.1572173169451156,0.07648122506522397,0.07648122506522397,128418.94117500004,Indonesia,Malaysia
2825,360,842,4983173.0,540829.0,7281395.0,917938.0,0.6843706460094529,-0.3633761432470206,0.3633761432470206,2844326.625,Indonesia,USA
2825,380,36,1280348.555,160000.0,1462253.563,180000.0,0.8755995453847287,-0.1854887949909499,0.1854887949909499,291574.025225,Italy,Australia
2825,380,56,9152164.68,1947619.0,6705804.356,616608.26,1.364812361668608,0.26959289457544944,0.26959289457544944,1943424.9973,Italy,Belgium
2825,380,156,13917489.573,2409924.0,19809769.0,2559708.161,0.7025568835759771,-0.34645871295257946,0.34645871295257946,7378012.102,Italy,China
2825,380,276,9618682.351,1386484.0,8208756.75,740226.295,1.17175872594836,0.09000811716126511,0.09000811716126511,794268.8447500002,Italy,Germany
2825,380,410,5256135.426,512000.0,6860508.0,684060.0,0.7661437645725361,-0.2873081259790362,0.2873081259790362,2118910.6739999996,Italy,Rep. of Korea
2825,380,528,13871024.216,509308.0,9661414.087,317748.0,1.4357136637652534,0.33554759420023583,0.33554759420023583,3485004.072475001,Italy,Netherlands
2825,380,699,3436459.815,172000.0,3386373.83,170001.0,1.0147904476925396,-0.056008885867405066,0.056008885867405066,203892.05225000018,Italy,India
2825,380,724,8919874.661,1362276.0,8304639.823,1073928.0,1.0740832656337587,-0.0008527761546429704,0.0008527761546429704,7613.148724999279,Italy,Spain
2825,380,842,2754889.709,228981.0,3657746.0,424741.0,0.7531659412654678,-0.29938051975305313,0.29938051975305313,1177187.241,Italy,USA
2825,392,36,9577577.32,1349420.0,1784457.177,220000.0,5.367221720670073,3.992764391320998,3.992764391320998,7659285.854725,Japan,Australia
2825,392,56,4832236.2,631660.0,4515160.814,590472.61,1.070224605293538,-0.004442227633918031,0.004442227633918031,21561.67504999973,Japan,Belgium
2825,392,76,3764675.204,212010.0,2782170.0,187775.0,1.3531434829647362,0.25873812368812665,0.25873812368812665,773842.4539999999,Japan,Brazil
2825,392,124,3028088.51,3800.0,3058189.17,3810.0,0.9901573583821173,-0.0789233875515188,0.0789233875515188,259464.8477500002,Japan,Canada
2825,392,152,17801547.401,360350.0,14378800.64,316010.0,1.2380411862362395,0.1516662197546415,0.1516662197546415,2344336.7130000014,Japan,Chile
2825,392,156,1302061510.057,40017860.0,1656616315.0,40516894.0,0.7859765102319423,-0.2688590602493561,0.2688590602493561,478801028.5680001,Japan,China
2825,392,276,17788365.087,654123.0,19264975.433,696359.845,0.9233525964704511,-0.14106735212051055,0.14106735212051055,2921483.5034749955,Japan,Germany
2825,392,410,2866840.056,643129.0,9473376.0,2768269.273,0.30262074006141,-0.7184923348265954,0.7184923348265954,7317039.143999999,Japan,Rep. of Korea
2825,392,528,4890617.051,126000.0,7143371.944,187011.0,0.6846370438694322,-0.36312833128424904,0.36312833128424904,2788507.7888,Japan,Netherlands
2825,392,699,9032603.956,185726.0,9713630.95,238573.0,0.9298895544307251,-0.13498646099467426,0.13498646099467426,1409549.3152499981,Japan,India
2825,392,704,12279389.328,766470.0,26374418.875,1558901.078,0.46557952181609913,-0.5669027704036287,0.5669027704036287,16073110.962624999,Japan,Viet Nam
2825,392,710,12166079.797,900000.0,12195997.346,926224.0,0.9975469370686758,-0.07204936086634807,0.07204936086634807,944617.3499500006,Japan,South Africa
2825,392,764,3645941.847,350500.0,2845669.135,324508.0,1.28122479249507,0.19183701627448377,0.19183701627448377,586847.5268750004,Japan,Thailand
2825,392,826,1435000.197,21083.081,2554171.051,112538.353,0.5618261926655905,-0.47737098356689245,0.47737098356689245,1310733.6828249998,Japan,United Kingdom
2825,392,842,255738694.886,7103055.196,255839489.0,7936685.0,0.999606025972011,-0.07013392932836196,0.07013392932836196,19288755.789000005,Japan,USA
2825,410,76,8019224.0,511195.708,7098846.0,481100.0,1.1296517772043513,0.050838862515675674,0.050838862515675674,387964.55000000075,Rep. of Korea,Brazil
2825,410,124,1314177.0,1847.98,1735950.805,2200.0,0.7570358539048576,-0.29578060101873704,0.29578060101873704,551970.1153749998,Rep. of Korea,Canada
2825,410,152,1081904739.0,22669866.0,687457466.29,19610355.6,1.573776985562049,0.46397859122051055,0.46397859122051055,342887962.73825,Rep. of Korea,Chile
2825,410,156,9033981475.0,347226433.548,5742016700.0,164182068.023,1.5733115988673456,0.4635456733649727,0.4635456733649727,2861313522.5,Rep. of Korea,China
2825,410,276,10201646.0,745617.128,6755676.402,503693.099,1.5100850592813815,0.40473028770361086,0.40473028770361086,2939293.867850001,Rep. of Korea,Germany
2825,410,380,10852922.0,363002.3,9816178.227,344000.0,1.105615826141825,0.02847983827146521,0.02847983827146521,300530.40597500093,Rep. of Korea,Italy
2825,410,392,144188837.0,8235183.811,66257284.232,1763868.837,2.176196001259613,1.0243683732647562,1.0243683732647562,72962256.4506,Rep. of Korea,Japan
2825,410,704,68121526.0,2634203.23,37106200.919,2283539.117,1.835852884769963,0.7077701253674074,0.7077701253674074,28232360.012075,Rep. of Korea,Viet Nam
2825,410,710,8071563.0,520015.64,12332784.533,681652.0,0.6544801766707392,-0.3911812310039635,0.3911812310039635,5186180.372974999,Rep. of Korea,South Africa
2825,410,826,5874145.0,196670.667,3415987.664,100423.0,1.7196036923393294,0.599631341711004,0.599631341711004,2201958.2612,Rep. of Korea,United Kingdom
2825,410,842,101012698.0,4587287.468,109619195.0,5663246.0,0.92148731798295,-0.1428024948995814,0.1428024948995814,16827936.625,Rep. of Korea,USA
2825,458,156,6093536.646,1445899.52,8720528.0,805736.0,0.6987577639794287,-0.34999277769355464,0.34999277769355464,3281030.954,Malaysia,China
2825,458,392,3415490.597,417849.08,1780075.02,182951.0,1.918734075039152,0.7848689070131647,0.7848689070131647,1501909.9505,Malaysia,Japan
2825,458,702,1580641.299,225446.201,3248058.785,1487124.89,0.48664183859591076,-0.5473099175851992,0.5473099175851992,1911021.8948749998,Malaysia,Singapore
2825,458,842,10524508.767,1576423.54,9533205.0,1070090.0,1.1039843124111985,0.02696215108018478,0.02696215108018478,276313.3920000009,Malaysia,USA
2825,484,156,22993773.0,0.0,16635874.0,2056987.0,1.3821800405557292,0.28574887493556195,0.28574887493556195,5110208.449999999,Mexico,China
2825,484,276,2122679.0,0.0,1684245.779,333657.876,1.2603142762574202,0.1723853732627165,0.1723853732627165,312114.78757499997,Mexico,Germany
2825,484,392,1820796.0,0.0,1270384.987,138350.0,1.433263159304007,0.33326805516651825,0.33326805516651825,455132.138975,Mexico,Japan
2825,484,826,1871578.0,0.0,2528502.933,73800.0,0.7401921411969349,-0.31144917097959546,0.31144917097959546,846562.652975,Mexico,United Kingdom
2825,484,842,9932176.0,0.0,24316103.0,4535574.0,0.4084608458847209,-0.6200364224328178,0.6200364224328178,16207634.724999998,Mexico,USA
2825,528,56,9493964.503,48405564.0,1794121.543,920992.99,5.291706428721033,3.9225176081125896,3.9225176081125896,7565283.8442750005,Netherlands,Belgium
2825,528,76,23894666.535,1480360.0,63866690.0,3747300.0,0.37413347294184185,-0.6519688623796821,0.6519688623796821,44762025.215,Netherlands,Brazil
2825,528,152,49379155.841,1034882.0,219205427.23,5955880.018,0.22526429415996718,-0.790451819386077,0.790451819386077,186266678.43124998,Netherlands,Chile
2825,528,156,9650924.7,1045062.0,68455664.0,8080268.503,0.14098066012477797,-0.8688551998839275,0.8688551998839275,63938914.099999994,Netherlands,China
2825,528,276,9703218.094,15169874.0,3286645.614,551369.104,2.9523165055178353,1.7463409353654282,1.7463409353654282,6170074.05895,Netherlands,Germany
2825,528,392,16742940.71,1004336.0,14601305.845,385011.415,1.1466742007690613,0.06667367513401064,0.06667367513401064,1046536.9266250003,Netherlands,Japan
2825,528,704,2077837.144,74376.0,29205945.858,0.0,0.07114431951981605,-0.9338192376559851,0.9338192376559851,29318554.653349996,Netherlands,Viet Nam
2825,528,710,3629151.615,249511.0,25306039.289,1571427.0,0.14341049476586862,-0.8665948885898895,0.8665948885898895,23574840.620674998,Netherlands,South Africa
2825,528,752,6773152.056,504082.666,4283346.574,150000.0,1.5812757475925878,0.47095418380705856,0.47095418380705856,2168554.48895,Netherlands,Sweden
2825,528,826,2399702.699,111055.618,4026578.391,97579.946,0.5959657222528417,-0.44561328162526354,0.44561328162526354,1928869.0713249994,Netherlands,United Kingdom
2825,528,842,6909695.739,703348.0,12381942.0,1472705.0,0.5580462046260595,-0.4808872515106424,0.4808872515106424,6400891.911,Netherlands,USA
2825,616,56,9349105.0,5854322.393,9884517.741,726986.33,0.945833195404247,-0.12015516706581673,0.12015516706581673,1276751.5715750009,Poland,Belgium
2825,616,152,9503954.0,277606.0,4798155.89,252056.0,1.980751400721997,0.8425594425320906,0.8425594425320906,4345936.418250001,Poland,Chile
2825,616,156,7155780.0,699428.266,4072226.0,432853.0,1.757215832323648,0.6346193789057191,0.6346193789057191,2778137.05,Poland,China
2825,616,276,11683967.0,2929122.635,10177071.752,2281334.884,1.1480676647193595,0.06796992066917151,0.06796992066917151,743614.8665999994,Poland,Germany
2825,616,410,2678895.0,203953.278,2319350.0,225839.75,1.1550197253540864,0.07443695381775467,0.07443695381775467,185593.75,Poland,Rep. of Korea
2825,616,528,1674454.0,1119965.0,1067561.378,84509.0,1.5684849925322044,0.4590558070067019,0.4590558070067019,526825.51865,Poland,Netherlands
2825,616,826,3088644.0,298140.995,2516302.156,172315.0,1.2274535443349992,0.14181725054418526,0.14181725054418526,383619.1823,Poland,United Kingdom
2825,616,842,34382939.0,1023417.164,27906224.0,2775800.0,1.23208854770176,0.1461288815830327,0.1461288815830327,4383748.200000003,Poland,USA
2825,699,36,28811998.312,89217520.0,23583809.923,7454640.0,1.2216854870383447,0.1364516158496229,0.1364516158496229,3459402.6447749995,India,Australia
2825,699,56,2508967.851,429439.0,3094556.375,353100.94,0.8107681835332535,-0.2457970385737176,0.2457970385737176,817680.2521250001,India,Belgium
2825,699,156,97837083.324,18261278.0,77469348.0,16090230.223,1.2629134728744587,0.1748032305808919,0.1748032305808919,14557534.224000007,India,China
2825,699,276,7699042.074,1302501.227,4059770.171,1079650.61,1.896423134737102,0.76411454394149,0.76411454394149,3334789.140175,India,Germany
2825,699,360,4212136.019,1070548.0,3331766.63,1040000.0,1.264235010061314,0.17603256749889679,0.17603256749889679,630486.8917500004,India,Indonesia
2825,699,392,33410921.736,6848770.0,24068363.843,6244515.0,1.3881675528067594,0.29131865377372984,0.29131865377372984,7537430.604775004,India,Japan
2825,699,410,21413621.109,3753867.0,14349261.0,2343955.45,1.492315256444217,0.38820023855276004,0.38820023855276004,5988165.534000002,India,Rep. of Korea
2825,699,458,7129746.3,31297750.0,6769507.801,38925300.0,1.053214873162091,-0.02026523426782234,0.02026523426782234,147474.58607499953,India,Malaysia
2825,699,704,12172990.932,366502.0,9085289.466,0.0,1.3398572469875778,0.24637883440704902,0.24637883440704902,2406304.75605,India,Viet Nam
2825,699,710,7884824.992,1097020.0,7720429.315,1095750.0,1.0212935926607858,-0.04995944868764107,0.04995944868764107,414636.52162500005,India,South Africa
2825,699,752,6464529.128,517589.0,6960308.59,541000.0,0.9287704768273787,-0.13602746341639194,0.13602746341639194,1017802.6062500002,India,Sweden
2825,699,764,6313840.892,511900.0,4332271.442,377648.0,1.457397343755821,0.35571845930774054,0.35571845930774054,1656649.0918500004,India,Thailand
2825,699,842,26640377.548,9372633.322,19904681.0,1782315.0,1.3383976135060893,0.24502103581961807,0.24502103581961807,5242845.473000001,India,USA
2825,702,156,14715938.262,476310.19,15473122.0,493390.645,0.9510645790810671,-0.11528876364551884,0.11528876364551884,1917667.8879999984,Singapore,China
2825,702,392,5574093.868,442548.97,3297784.983,326383.993,1.690253881539978,0.572329192130212,0.572329192130212,2028975.011275,Singapore,Japan
2825,702,458,13376026.356,45114478.393,13140815.672,29452047.0,1.0178992453642874,-0.0531169810564769,0.0531169810564769,750350.4913999997,Singapore,Malaysia
2825,702,842,9854980.208,884888.18,6497598.0,435690.0,1.5167112843853991,0.41089421803292947,0.41089421803292947,2870062.358000001,Singapore,USA
2825,704,156,9076986.156,848727.751,4867886.0,589822.0,1.8646669531702262,0.7345739099257917,0.7345739099257917,3844008.7059999993,Viet Nam,China
2825,704,276,1190695.153,146945.841,1091451.171,115583.77,1.090928467197549,0.014817178788417542,0.014817178788417542,17385.14417499979,Viet Nam,Germany
2825,704,392,4740207.731,0.0,1798830.634,168565.0,2.6351606657150133,1.4513122471767568,1.4513122471767568,2806464.79945,Viet Nam,Japan
2825,704,410,5632324.414,596810.695,5543832.0,562169.273,1.0159623188437168,-0.0549187731686355,0.0549187731686355,327294.98599999957,Viet Nam,Rep. of Korea
2825,704,764,8492375.123,0.0,8219571.695,1184355.716,1.0331894943097761,-0.0388934936653246,0.0388934936653246,343664.4491250012,Viet Nam,Thailand
2825,704,842,2970014.428,303670.613,4279845.0,615823.0,0.693953736175025,-0.3544616407674186,0.3544616407674186,1630818.9470000002,Viet Nam,USA
2825,710,36,5965515.467,729960.0,6595348.075,802840.0,0.9045035074968352,-0.158601388375037,0.158601388375037,1124483.7136249999,South Africa,Australia
2825,710,56,1495772.996,318852.0,1925039.892,203001.85,0.7770088309421902,-0.27720108749563704,0.27720108749563704,573644.8879,South Africa,Belgium
2825,710,152,3507513.092,80000.0,4868606.18,130000.0,0.7204347532582724,-0.32982813650393256,0.32982813650393256,1726238.5514999991,South Africa,Chile
2825,710,156,7768514.424,1175706.64,5578767.0,586906.0,1.3925145868253683,0.29536240634918,0.29536240634918,1771339.8990000002,South Africa,China
2825,710,826,2141243.315,141931.49,2096907.898,56817.0,1.0211432352571548,-0.05009931603985605,0.05009931603985605,112932.67535000015,South Africa,United Kingdom
2825,710,842,1773123.038,53013.38,2130309.0,301651.0,0.8323313838508873,-0.22573824758056987,0.22573824758056987,516959.1369999999,South Africa,USA
2825,724,56,4682942.831,358120.28,5769471.471,313501.25,0.8116762262433589,-0.24495234768059634,0.24495234768059634,1519239.000324999,Spain,Belgium
2825,724,156,3815030.935,631498.235,7403552.0,1322134.582,0.5152973782044078,-0.5206536016703183,0.5206536016703183,4143787.4649999994,Spain,China
2825,724,276,8268616.71,1321498.739,7581500.863,1034620.205,1.0906305834974355,0.014540077672032999,0.014540077672032999,118503.28227500059,Spain,Germany
2825,724,380,7814033.444,940095.2,7500737.71,672351.0,1.0417686561126265,-0.030912878034765893,0.030912878034765893,249259.59424999915,Spain,Italy
2825,724,528,3527613.69,322555.73,2876708.676,153037.0,1.2262672683648554,0.14071373801381915,0.14071373801381915,435151.8633000003,Spain,Netherlands
2825,724,842,3422619.458,1081758.777,4230279.0,1288511.0,0.8090765308860244,-0.24737066894323315,0.24737066894323315,1124930.4669999997,Spain,USA
2825,752,56,8869233.304,279939.055,7634982.484,238646.62,1.1616573217537194,0.0806114620964832,0.0806114620964832,661627.1337000001,Sweden,Belgium
2825,752,152,5023109.094,147000.0,5712535.11,168000.0,0.8793134741888701,-0.18203397749872546,0.18203397749872546,1117866.1492500007,Sweden,Chile
2825,752,156,125840965.559,2290745.537,156250288.0,2880328.0,0.8053806950999028,-0.2508086557210206,0.2508086557210206,42128094.04099999,Sweden,China
2825,752,276,2146244.376,171932.428,1094730.809,92496.745,1.960522494073701,0.8237418549522803,0.8237418549522803,969408.7563250004,Sweden,Germany
2825,752,528,20405061.204,515198.728,20162677.624,599715.0,1.0120213983737698,-0.05858474569881884,0.05858474569881884,1269817.2418000028,Sweden,Netherlands
2825,752,842,31950691.029,2315827.447,18573507.0,2042571.0,1.72022930451422,0.600213306524856,0.600213306524856,11984171.004,Sweden,USA
2825,764,156,67261373.526,2330064.091,16410452.0,1455997.056,4.098691097966101,2.8127359050847454,2.8127359050847454,49620137.625999995,Thailand,China
2825,764,392,5873113.151,4939277.346,5940361.994,496617.0,0.9886793358606892,-0.08029829222261456,0.08029829222261456,512775.9925499996,Thailand,Japan
2825,764,410,3170632.218,1662998.0,1029363.0,433388.355,3.080188638993241,1.8652917572030157,1.8652917572030157,2064066.993,Thailand,Rep. of Korea
2825,764,842,8593372.674,639882.126,9223051.0,839321.0,0.9317277627544291,-0.13327649976332165,0.13327649976332165,1321407.1509999987,Thailand,USA
2825,792,56,7942716.0,692199.0,10685588.13,799936.27,0.7433110750077169,-0.30854783720212375,0.30854783720212375,3544291.2397499997,Türkiye,Belgium
2825,792,156,14078865.0,963308.0,8735956.0,648074.0,1.6115998065924324,0.49916261078365826,0.49916261078365826,4687712.300000001,Türkiye,China
2825,792,276,20413997.0,1177510.0,20389109.594,772739.359,1.0012206225036586,-0.06863197906636397,0.06863197906636397,1504295.8135499991,Türkiye,Germany
2825,792,528,1181359.0,65000.0,15829131.405,475598.0,0.07463195356549003,-0.9305749269158232,0.9305749269158232,15834957.260374997,Türkiye,Netherlands
2825,792,699,1080665.0,133729.0,1218352.417,158536.101,0.8869888424081487,-0.17489410008544298,0.17489410008544298,229063.84827499976,Türkiye,India
